gene_id,class,Rest,Rclass,tau,theta,gamma
LOC105456670,neut,0.684461002,pos,0.360296244,0.00325709,0.527104325
LOC105456671,neut,0.190870111,neut,0.516120227,0.006763374,0.189310202
LOC105456672,neut,-1.345089738,neg,-0.420472462,0.00240559,0.407953457
LOC105456673,neut,0.672377521,neut,-0.74609499,0.004031999,0.551334261
LOC105456675,neut,-0.386670357,neut,1.560605575,0.00193446,0.193119345
LOC105456676,neut,0.677126338,pos,3.303277432,0.005505932,-0.504912403
LOC105456677,neg,1.019524226,pos,8.219729093,0.003258492,-1.018791761
LOC105456679,neut,0.554147827,neut,4.287479689,0.002044069,0.405333394
LOC105456681,neut,1.270804214,pos,3.202465636,0.002576341,-0.332253098
LOC105456682,neut,0.954910389,pos,-0.297466278,0.00209343,0.477416671
LOC105456683,neut,0.75348998,neut,1.152140998,0.003377096,0.01468562
LOC105456684,neut,1.07719587,pos,0.518905326,0.002144092,0.110934506
LOC105456685,neut,0.980496111,neut,0.799430731,0.004048363,0.001803058
LOC105456686,neut,1.164025288,pos,1.385454901,0.001700597,0.086482099
LOC105456687,neut,-0.699281273,neut,-0.410119083,0.002465319,0.961071718
LOC105456688,neut,0.079364564,neut,-0.445837961,0.003918149,0.000966985
LOC105456689,neut,0.297250787,neut,0.340059594,0.002795562,1.062756794
LOC105456690,neut,0.097741383,neut,-0.559851843,0.002079394,-0.079418551
LOC105456691,neut,-0.032335166,neut,-0.517438254,0.002042076,2.006920599
LOC105456692,neut,0.930295045,pos,0.012312468,0.002941012,-0.478960161
LOC105456694,neut,-1.348486697,neg,-0.740837164,0.003935931,0.72934459
LOC105456695,neut,1.066300969,pos,5.037974105,0.004156804,-0.137904587
LOC105456696,neut,-0.466849758,neut,-0.355795583,0.002808582,0.949142937
LOC105456697,neut,0.974695028,pos,19.50611355,0.001980518,0.455577058
LOC105456698,neut,1.329469953,pos,1.197567865,0.002547338,0.135157961
LOC105456699,neut,1.057885387,pos,7.49599611,0.001990554,0.385452498
LOC105456700,neut,2.406301163,pos,3.53736678,0.002257233,-0.544708182
LOC105456701,neut,2.103286173,pos,1.62072322,0.001393401,0.616527294
LOC105456703,neut,-0.790294316,neut,-0.679124269,0.002342657,0.857707293
LOC105456705,neut,0.934674774,pos,-0.677890962,0.001972239,-0.100476038
LOC105456708,neut,-0.777681969,neut,-0.378502544,0.001409265,3.155617913
LOC105456709,neut,0.135784584,neut,2.284697531,0.001446273,0.620680762
LOC105456710,neut,1.783143274,pos,1.652637495,0.003160977,0.240261011
LOC105456711,neut,-1.236518301,neut,-0.648962164,0.001431194,1.288459966
LOC105456712,neut,0.838837391,pos,0.8028574,0.002730883,0.107574754
LOC105456713,neut,-0.100086131,neut,-0.810515839,0.004480227,0.447532153
LOC105456714,neut,-0.445209335,neut,-0.746045429,0.00442466,0.622532731
LOC105456715,neut,1.710250008,pos,1.309846656,0.001799335,0.147945714
LOC105456716,neut,1.773708755,pos,0.097428843,0.002214962,0.778029033
LOC105456717,neut,1.471683941,pos,-0.87017216,0.001695015,-0.597650137
LOC105456718,neut,0.356770487,neut,-0.164951891,0.001895374,1.063158102
LOC105456719,neut,1.463533616,pos,-0.131823999,0.004081298,1.11192915
LOC105456720,neut,-0.660644596,neut,-0.723452824,0.002241036,1.188169006
LOC105456721,neut,0.348941605,neut,-0.125553216,0.002315824,0.301782685
LOC105456722,neut,0.949837959,pos,-0.65335792,0.004439277,0.03121751
LOC105456723,neut,0.48181084,neut,-0.018138752,0.002896466,1.134399532
LOC105456724,neut,-0.25606459,neut,-0.711446626,0.002555799,0.495616601
LOC105456725,pos,-0.359046677,neut,-0.790463793,0.004229721,10.99676375
LOC105456726,neut,-1.266038367,neg,0.130681525,0.005200351,0.569909086
LOC105456727,neut,0.496017861,pos,-0.809111351,0.003876371,-0.364369874
LOC105456728,neut,-0.07296484,neut,1.108440854,0.003519832,0.441683609
LOC105456729,neut,1.212467389,pos,-0.75298027,0.003047013,-0.618401727
LOC105456730,neut,0.62452857,pos,0.07309602,0.003939799,0.87655701
LOC105456731,neut,0.508866615,neut,0.523644038,0.002963489,0.188773898
LOC105456732,neut,-1.214230037,neg,-0.639504657,0.002118429,1.116033545
LOC105456733,neut,1.365104675,pos,0.000599989,0.00320387,0.550809493
LOC105456734,neut,1.114045548,pos,0.655192107,0.002448544,0.675056408
LOC105456735,neut,-0.037676177,neut,-0.6493662,0.003405233,2.038274296
LOC105456736,neut,1.136012489,pos,4.637344038,0.001789489,0.506666757
LOC105456737,neut,-0.445576235,neut,-0.547950408,0.00210402,1.390569053
LOC105456738,neut,0.56645077,neut,0.96290016,0.002200523,0.930542383
LOC105456739,neut,-0.361804113,neg,-0.444388815,0.004687149,3.121185219
LOC105456740,neut,-0.738945744,neut,0.070448156,0.0035008,0.57714426
LOC105456741,neut,1.930082596,pos,0.047010215,0.003280922,1.350119735
LOC105456742,neut,0.636408533,neut,5.206612755,0.002760626,-0.05556496
LOC105456743,neut,-0.431621203,neut,-0.623026506,0.005417504,2.10456548
LOC105456744,neut,-0.31942105,neut,-0.675550914,0.005084196,0.517696858
LOC105456745,neut,0.464010302,pos,-0.390473117,0.004581017,1.318145502
LOC105456746,neut,0.448385567,neut,1.185708138,0.001959763,1.267104258
LOC105456747,neut,1.564173149,pos,2.964016133,0.001159094,1.227224783
LOC105456749,neut,0.462369514,neut,-0.638886643,0.003978147,0.0113726
LOC105456750,neut,0.478556952,pos,-0.583889827,0.006629154,2.522461056
LOC105456751,neut,-0.124275339,neut,-0.840333771,0.004242968,0.191336014
LOC105456752,neut,0.114806309,neut,-0.720865615,0.002068511,0.430087609
LOC105456753,neut,-1.568028397,neg,-0.852269877,0.003064116,1.49317671
LOC105456754,neut,-0.53040481,neut,0.280127305,0.002331563,0.178694689
LOC105456755,neut,-0.942723927,neg,-0.368735767,0.002727885,1.546255303
LOC105456756,neut,0.91233123,neut,-0.461106365,0.001830056,0.389669685
LOC105456757,neut,0.762685896,neut,0.171783827,0.001499454,1.451045855
LOC105456758,neut,1.067080042,pos,0.781206102,0.002384666,0.351525607
LOC105456759,neut,2.013008506,pos,-0.575351118,0.001737442,-0.284764294
LOC105456760,neut,1.26352328,pos,-0.565812318,0.002156467,0.033085168
LOC105456761,neut,-0.529174121,neut,-0.245207122,0.002355414,1.046100534
LOC105456762,neut,0.948636451,pos,-0.508652992,0.001861197,0.306536181
LOC105456763,neut,0.540204384,neut,-0.64063677,0.002786735,1.744286679
LOC105456764,neut,1.040929613,pos,-0.155778598,0.002640854,0.732262377
LOC105456765,neut,1.035796352,pos,-0.317539297,0.002887606,3.369795626
LOC105456767,neut,-0.594143661,neut,-0.195767601,0.003331678,3.127553603
LOC105456768,neut,-0.166120374,neut,-0.414175362,0.00142283,2.263107099
LOC105456769,neut,-1.504729052,neg,-0.456046543,0.002225928,2.159163573
LOC105456770,neut,0.974041118,pos,-0.440873131,0.002118866,-0.75675563
LOC105456771,neut,0.404126558,neut,-0.217034496,0.001398949,0.573953862
LOC105456772,neut,0.017849966,neut,-0.39774234,0.003045475,0.727880127
LOC105456773,neut,0.855793527,pos,0.733702715,0.003642926,0.94446386
LOC105456774,neut,0.292358564,neut,-0.356152705,0.003277604,0.473003246
LOC105456775,neut,-0.690130398,neut,-0.502271381,0.001091029,0.754129611
LOC105456776,neut,-0.360601742,neut,-0.520172073,0.00388665,3.174409898
LOC105456777,neut,-0.328411381,neut,-0.858676258,0.003619966,0.634398627
LOC105456778,neut,0.366967058,neut,-0.214820526,0.001731832,0.806557976
LOC105456779,neut,0.305715514,neut,-0.827427909,0.00219304,0.373421183
LOC105456780,neut,-1.59902577,neg,-0.745360703,0.002001781,1.431039091
LOC105456781,neut,0.411629245,neut,0.261090285,0.004806544,1.238280025
LOC105456782,neut,-0.188781546,neut,-0.709680781,0.000998392,0.401530456
LOC105456783,neut,0.015097338,neut,1.909025155,0.000993067,0.384377656
LOC105456784,neut,-0.429765325,neut,-0.554162039,0.003756231,0.900247404
LOC105456785,neut,0.486848197,neut,0.121709217,0.004278494,0.407498656
LOC105456786,neut,-0.26965924,neut,-0.510330189,0.000965672,0.665031913
LOC105456787,neut,0.566803556,neut,-0.304436318,0.003858778,2.369461411
LOC105456788,neut,-0.258888981,neut,-0.113526647,0.002034365,0.194415067
LOC105456789,neut,-1.369870034,neg,-0.130517146,0.001843119,1.053586038
LOC105456790,neut,0.1394827,neut,1.834246381,0.003339603,1.006498663
LOC105456791,neut,1.042711275,pos,0.379381485,0.002068088,1.2112135
LOC105456793,neut,-0.572819555,neut,-0.859002426,0.001951852,0.78702104
LOC105456794,neut,1.35547564,pos,-0.180685118,0.003993755,0.227475207
LOC105456795,neut,1.551812773,pos,0.957977723,0.002355404,0.122815619
LOC105456796,neut,0.020638592,neut,2.444577667,0.003882793,0.224061473
LOC105456797,neut,-1.185650794,neg,-0.09358673,0.001439771,0.72740269
LOC105456798,neut,1.686507517,pos,2.834717,0.002933875,0.013156359
LOC105456799,neut,0.519983227,neut,-0.322995448,0.002664502,0.96344417
LOC105456800,neut,0.348581529,neut,0.005278277,0.004029194,0.352813128
LOC105456801,neut,0.25277572,neut,-0.651568071,0.003799792,-0.014477537
LOC105456802,neut,1.122649785,pos,-0.712114754,0.005233825,0.682961253
LOC105456803,neut,0.683565259,pos,0.766780567,0.004680264,0.97660362
LOC105456804,neut,1.280603602,pos,-0.598355472,0.00163462,-0.179589325
LOC105456805,neut,2.17547825,pos,-0.325834467,0.002615852,0.211754653
LOC105456806,neut,1.493885415,pos,0.561450779,0.004140566,0.205540577
LOC105456807,neut,0.628752037,pos,-0.766082761,0.012712128,0.575303925
LOC105456809,neut,1.292679579,pos,0.196745313,0.001971518,0.329610398
LOC105456810,neut,3.009652018,pos,0.547139754,0.00139029,0.331877332
LOC105456811,neut,-0.356317583,neut,-0.463244055,0.001869073,0.917859285
LOC105456812,neut,0.765161594,pos,0.560453738,0.002540947,0.871493331
LOC105456813,neut,1.503484174,pos,-0.623112653,0.00171959,-0.396157825
LOC105456814,neut,1.618480421,pos,0.387134183,0.002649503,8.26E-05
LOC105456815,neut,1.298237167,pos,-0.428507135,0.001715563,-0.136341938
LOC105456816,neut,0.268946006,neut,-0.488692317,0.000942081,0.45559081
LOC105456817,neut,-0.901405297,neg,-0.833624619,0.002955187,0.911426107
LOC105456818,neut,1.485652684,pos,0.088957158,0.002169155,-0.921124726
LOC105456819,neut,-0.205300989,neut,-0.550672506,0.004238493,0.497741286
LOC105456820,neut,-0.748674224,neut,1.970747357,0.002508698,0.141816597
LOC105456821,neut,0.906571349,neut,2.5868086,0.002308495,-0.225275102
LOC105456822,neut,-1.111360281,neg,0.227505922,0.002402561,0.296429716
LOC105456823,neut,1.155877633,pos,-0.808929964,0.003008359,-0.277783142
LOC105456824,neut,1.65753575,pos,-0.815804859,0.002483736,-0.725849682
LOC105456825,neut,0.27834,neut,-0.419639839,0.003031933,0.247555937
LOC105456826,neut,2.177564595,pos,3.448550745,0.001381565,0.646939137
LOC105456827,neut,-0.045913505,neut,-0.114063786,0.002012935,0.66085291
LOC105456828,neut,-0.047510442,neut,-0.002502133,0.001365055,1.017574437
LOC105456829,neut,0.684907752,pos,3.809208108,0.003484177,-0.290531948
LOC105456830,neut,0.692159388,pos,3.37038431,0.006544056,-0.198705351
LOC105456831,neut,0.665942136,neut,-0.490801838,0.001141685,0.280274377
LOC105456832,neut,0.330631619,neut,-0.374060668,0.002593126,2.581074529
LOC105456833,neut,0.688083111,neut,-0.683692898,0.002151129,0.061893981
LOC105456834,neut,0.65066837,neut,-0.614594412,0.003039555,-0.057688441
LOC105456836,neut,-1.446831345,neg,-0.600103513,0.002493369,1.309761883
LOC105456837,neut,-0.62330707,neut,-0.268358151,0.001343068,0.977442253
LOC105456838,neut,1.006896402,pos,4.821597771,0.002301083,0.017029135
LOC105456839,neut,1.625614,pos,3.385599541,0.001991218,-0.357416969
LOC105456840,neut,0.198411257,neut,0.222380967,0.003285181,1.842663409
LOC105456841,neut,1.641572208,pos,2.679233311,0.001865905,0.620232635
LOC105456842,neut,1.346020452,pos,2.195062323,0.003329905,0.854991257
LOC105456843,neut,-1.008286035,neg,-0.671427275,0.001563541,0.946269166
LOC105456844,neut,0.386660446,neut,-0.500388816,0.003756761,1.780538136
LOC105456845,neut,0.159949978,neut,-0.309983177,0.004014717,2.201317516
LOC105456846,neut,0.809159179,pos,0.000424441,0.003867755,0.267716739
LOC105456847,neut,0.240318343,neut,-0.68662125,0.002717523,0.934437383
LOC105456848,pos,1.399105422,pos,0.002106705,0.004713856,12.47530806
LOC105456849,neut,1.097765099,pos,-0.296627788,0.003325991,0.585154591
LOC105456850,neut,0.541999846,pos,0.551424778,0.004306202,1.153385782
LOC105456851,neut,0.556562997,pos,-0.740154324,0.004401333,0.047212492
LOC105456852,neut,0.453260714,neut,-0.698309361,0.002469354,0.770523317
LOC105456853,neut,-0.805469477,neut,-0.643128281,0.001955545,1.203035238
LOC105456854,neut,0.320674066,neut,1.137587016,0.001419087,0.953006035
LOC105456855,neut,-1.11928623,neg,-0.618977309,0.002180108,2.247005142
LOC105456856,neut,-0.806491196,neut,-0.52837096,0.002252309,2.785566003
LOC105456857,neut,-0.414144005,neut,-0.855199887,0.002883421,0.610833613
LOC105456858,neut,0.192400665,neut,-0.739378853,0.002589076,0.481209885
LOC105456859,neut,-1.023430478,neut,-0.743979435,0.002401517,1.266295946
LOC105456860,neut,-0.620091332,neut,-0.744540003,0.002774076,0.82612551
LOC105456862,neut,0.86227382,pos,-0.433695818,0.003688469,0.060198536
LOC105456863,neut,-0.894333638,neut,-0.264682072,0.001984255,0.811555044
LOC105456864,neut,-0.730434061,neut,-0.477139006,0.002713339,1.551963205
LOC105456865,neut,0.397629307,neut,-0.325802861,0.004133807,1.085338088
LOC105456866,neut,0.351429538,neut,-0.238410466,0.000838382,0.944105848
LOC105456867,neut,0.330607278,neut,-0.81692693,0.005283561,0.693200309
LOC105456868,neut,-0.286638438,neut,0.494985578,0.001507416,1.71462405
LOC105456869,neut,-0.527023906,neut,-0.611240951,0.001060224,1.558697269
LOC105456870,neut,-0.571803617,neut,-0.13612526,0.002539187,1.015187111
LOC105456871,neut,-0.88121788,neut,-0.771639429,0.002244716,1.330538195
LOC105456872,neut,0.809778346,pos,-0.422101373,0.002591048,0.815734576
LOC105456873,neut,-0.070697208,neut,-0.482337076,0.002920418,0.51079124
LOC105456874,neut,0.982533477,pos,1.556992751,0.003770083,0.064914671
LOC105456875,neut,-0.990052416,neg,-0.828661072,0.004063824,0.862300214
LOC105456876,neut,0.263755964,neut,0.509192161,0.001725334,-0.668543814
LOC105456877,neut,0.781957557,pos,-0.488283105,0.004105971,0.771461809
LOC105456878,neut,0.63428326,neut,-0.56338362,0.001543919,0.095305997
LOC105456879,neut,0.457008977,neut,-0.144018446,0.001893258,-0.368089653
LOC105456880,neut,0.331430466,neut,-0.761279008,0.0045765,0.400540087
LOC105456881,neut,1.561251848,pos,2.1196753,0.002955616,0.051200632
LOC105456882,neut,-0.704377408,neut,-0.75626908,0.002897681,0.967100749
LOC105456883,neut,0.168426293,neut,-0.42708528,0.001485719,0.627826572
LOC105456884,neut,0.935645983,pos,-0.855070958,0.007509137,-0.147123927
LOC105456885,neut,-0.105716925,neut,-0.49805365,0.002126376,0.35231463
LOC105456886,neut,2.332070464,pos,-0.543701394,0.000821493,-0.404025657
LOC105456887,neut,1.337788618,pos,3.914851546,0.00216562,0.482973039
LOC105456888,neut,-0.804456392,neut,-0.002366126,0.001624532,0.913213323
LOC105456889,neut,0.583276656,neut,-0.027698176,0.004322019,0.531879963
LOC105456890,neut,-0.03472686,neut,-0.649722008,0.001816968,0.4261294
LOC105456891,neut,-0.076585796,neut,-0.538155081,0.00212807,0.811810339
LOC105456892,neut,-0.749515133,neut,-0.757636454,0.003362505,0.962330986
LOC105456893,neut,1.706998634,pos,-0.134568267,0.00465778,-0.038767431
LOC105456895,neut,0.095551668,neut,1.104622685,0.001707944,0.388226083
LOC105456896,neut,0.725945375,neut,-0.156422616,0.004351921,0.288867546
LOC105456897,neut,0.9744945,pos,3.939110185,0.00298401,0.010647692
LOC105456898,neut,-0.001376186,neut,-0.46985696,0.001301133,0.76774177
LOC105456901,neut,1.408752457,pos,2.445281179,0.002098116,0.627768898
LOC105456902,neut,1.802497266,pos,4.315159267,0.002099133,0.397044927
LOC105456903,neut,1.065626585,pos,4.03840055,0.002174406,0.639396998
LOC105456906,neut,0.900598409,neut,-0.070335556,0.001661974,0.757311071
LOC105456907,neut,1.403099657,pos,0.419436848,0.001603624,0.75553561
LOC105456908,neut,-0.08761372,neut,0.447372385,0.001763532,0.375230653
LOC105456909,neut,1.366022412,pos,-0.758251739,0.003569957,-0.199404535
LOC105456910,neut,0.57843086,neut,-0.777265732,0.00136584,0.24241069
LOC105456911,neut,1.702564779,pos,5.699575388,0.002656119,-0.809531497
LOC105456912,neut,0.975610604,pos,-0.640162237,0.003548898,-0.203372059
LOC105456913,neut,0.752609856,pos,-0.36219779,0.004516824,0.259380286
LOC105456914,neut,-0.425243006,neut,0.54094143,0.002988848,-0.242933232
LOC105456915,neut,1.208149788,pos,-0.581726622,0.004356299,0.025016934
LOC105456916,neut,0.522891496,neut,0.107779272,0.00298704,0.707056688
LOC105456917,neut,-1.036819914,neg,-0.467392901,0.001421518,0.721812616
LOC105456918,neut,0.335711656,neut,-0.659461499,0.001979797,0.26210679
LOC105456919,neut,0.175375041,neut,-0.571232512,0.001926111,0.030123336
LOC105456920,neut,1.708684387,pos,8.967300671,0.002140788,0.154421984
LOC105456922,neut,1.45497739,pos,1.551019251,0.001998147,0.499886826
LOC105456923,neut,1.361590826,pos,0.76092848,0.004177482,0.752517664
LOC105456924,neut,-0.803270674,neg,2.012144325,0.002937437,0.739180613
LOC105456925,neut,-0.240265413,neut,-0.634189028,0.003087992,1.257614573
LOC105456926,neut,-0.080867996,neut,0.124413048,0.003201212,0.235043442
LOC105456927,neut,0.846570348,pos,-0.621448098,0.006911462,2.944599683
LOC105456928,neut,0.337551161,neut,2.858643706,0.002784241,0.649017287
LOC105456929,neut,0.560222073,neut,1.745903347,0.002004888,0.592134637
LOC105456930,neut,1.06411226,pos,2.98163533,0.001952335,0.329479039
LOC105456931,neut,1.626158862,pos,-0.809372784,0.003019063,-0.317998051
LOC105456933,neut,2.564373351,pos,3.356190539,0.001187508,0.207696012
LOC105456934,neut,0.526838319,neut,-0.26855441,0.001817856,0.063175948
LOC105456935,neut,0.725008232,pos,-0.331029185,0.005851165,1.70069261
LOC105456937,neut,1.438092513,pos,1.103473007,0.002724223,0.832162744
LOC105456938,neut,0.442533006,neut,-0.695501975,0.004544975,0.345887626
LOC105456939,neut,0.259829598,neut,-0.788762801,0.00246919,0.296286071
LOC105456940,neut,1.288239584,pos,-0.545191628,0.002999227,-0.429742138
LOC105456941,neut,0.068867396,neut,-0.541096791,0.00112525,0.417450596
LOC105456942,neut,0.909895517,pos,-0.467679331,0.002185403,0.869198932
LOC105456943,neut,0.727428436,pos,2.25132963,0.004666122,0.178943778
LOC105456944,neut,-1.048977826,neut,-0.246772762,0.000725707,0.833339598
LOC105456946,neut,0.542849454,neut,-0.688751364,0.002258262,0.260431025
LOC105456948,neut,1.690102723,pos,0.37404737,0.004115952,-0.553049193
LOC105456949,neut,-0.142996446,neut,0.977299672,0.002840486,0.669655447
LOC105456950,neut,0.259383809,neut,-0.542177187,0.002353216,-0.001697534
LOC105456951,neut,0.979704274,pos,-0.041360956,0.003065964,0.151806427
